LAYER,MAP_NAME,<span_styl,<span_sty1,<span_sty2,<span_sty3,<span_sty4,<span_sty5,<span_sty6,Average,<span_sty8,<span_sty9,<span_st10,CLOSED,BORDER_STY,BORDER_COL,BORDER_WID,FILL_STYLE,Table_No,Module_No,Latitude,Longitude,Min_Temp,Max_Temp,photo,filename,directory,altitude,direction,rotation,longitude_,latitude_2,timestamp,n,distance,feature_x,feature_y,nearest_x,nearest_y
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(10, 13)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51252,28.43007,42.85,30.97,46.03,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43007_-15_51252_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(10, 13)",-15.51517114,28.4300547,30.97,46.03,E:\AT\Zambia_RGB\DJI_20231015134315_0172_W.JPG,DJI_20231015134315_0172_W,E:\AT\Zambia_RGB,1375.91,,0,28.4300465,-15.51519036,43:15.0,1,1.832535108,653380.4238,-1715819.913,653380.1394,-1715821.723
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(6, 6)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.5125,28.42999,42.25,31.12,45.05,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_42999_-15_51250_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(6, 6)",-15.51514933,28.42997501,31.12,45.05,E:\AT\Zambia_RGB\DJI_20231015131230_0879_W.JPG,DJI_20231015131230_0879_W,E:\AT\Zambia_RGB,1376.16,,0,28.42996739,-15.51513911,12:30.0,1,0.850602423,653371.8911,-1715816.823,653371.6907,-1715815.996
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(9, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51252,28.42998,43.11,29.89,46.01,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_42998_-15_51252_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(9, 5)",-15.5151662,28.42996378,29.89,46.01,E:\AT\Zambia_RGB\DJI_20231015134309_0169_W.JPG,DJI_20231015134309_0169_W,E:\AT\Zambia_RGB,1375.9,,0,28.42996258,-15.51519,43:09.0,1,2.322035634,653371.1357,-1715819.301,653371.1376,-1715821.623
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(2, 6)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51248,28.42999,47.96,37.7,50.78,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_42999_-15_51248_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(2, 6)",-15.51512694,28.42997484,37.7,50.78,E:\AT\Zambia_RGB\DJI_20231015131230_0879_W.JPG,DJI_20231015131230_0879_W,E:\AT\Zambia_RGB,1376.16,,0,28.42996739,-15.51513911,12:30.0,1,1.050512312,653371.8896,-1715814.964,653371.6907,-1715815.996
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(1, 4)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51247,28.42997,51.26,44.98,57.52,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_42997_-15_51247_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(1, 4)",-15.5151215,28.42995208,44.98,57.52,E:\AT\Zambia_RGB\DJI_20231015131232_0880_W.JPG,DJI_20231015131232_0880_W,E:\AT\Zambia_RGB,1376.07,,0,28.42994186,-15.51513944,12:32.0,1,1.740827492,653369.4519,-1715814.347,653368.9519,-1715816.015
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(2, 4)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51248,28.42997,47.95,36.06,50.78,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_42997_-15_51248_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(2, 4)",-15.5151271,28.42995212,36.06,50.78,E:\AT\Zambia_RGB\DJI_20231015131232_0880_W.JPG,DJI_20231015131232_0880_W,E:\AT\Zambia_RGB,1376.07,,0,28.42994186,-15.51513944,12:32.0,1,1.161453645,653369.4524,-1715814.966,653368.9519,-1715816.015
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(3, 4)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51248,28.42997,46.28,33.37,48.87,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_42997_-15_51248_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(3, 4)",-15.5151327,28.42995216,33.37,48.87,E:\AT\Zambia_RGB\DJI_20231015131232_0880_W.JPG,DJI_20231015131232_0880_W,E:\AT\Zambia_RGB,1376.07,,0,28.42994186,-15.51513944,12:32.0,1,0.659346692,653369.4529,-1715815.586,653368.9519,-1715816.015
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(5, 9)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.5125,28.43003,43.75,29.84,46.68,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43003_-15_51250_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(5, 9)",-15.51514348,28.43000904,29.84,46.68,E:\AT\Zambia_RGB\DJI_20231015131228_0878_W.JPG,DJI_20231015131228_0878_W,E:\AT\Zambia_RGB,1376.18,,0,28.42999608,-15.51513886,12:28.0,1,0.805534085,653375.5464,-1715816.2,653374.769,-1715815.989
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(6, 10)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.5125,28.43004,42.19,30.35,45.11,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43004_-15_51250_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(6, 10)",-15.515149,28.43002045,30.35,45.11,E:\AT\Zambia_RGB\DJI_20231015131226_0877_W.JPG,DJI_20231015131226_0877_W,E:\AT\Zambia_RGB,1376.2,,0,28.43002525,-15.51513978,12:26.0,1,0.706516269,653377.8978,-1715816.818,653377.8972,-1715816.111
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(1, 8)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51247,28.43001,51.49,44.74,57.8,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43001_-15_51247_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(1, 8)",-15.51512117,28.42999751,44.74,57.8,E:\AT\Zambia_RGB\DJI_20231015131228_0878_W.JPG,DJI_20231015131228_0878_W,E:\AT\Zambia_RGB,1376.18,,0,28.42999608,-15.51513886,12:28.0,1,1.646170735,653374.7677,-1715814.343,653374.769,-1715815.989
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(5, 10)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.5125,28.43004,44.01,31.77,46.77,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43004_-15_51250_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(5, 10)",-15.5151434,28.4300204,31.77,46.77,E:\AT\Zambia_RGB\DJI_20231015131226_0877_W.JPG,DJI_20231015131226_0877_W,E:\AT\Zambia_RGB,1376.2,,0,28.43002525,-15.51513978,12:26.0,1,0.087119628,653377.8973,-1715816.198,653377.8972,-1715816.111
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(2, 11)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51248,28.43005,47.69,37.31,50.51,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43005_-15_51248_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(2, 11)",-15.51512652,28.43003163,37.31,50.51,E:\AT\Zambia_RGB\DJI_20231015131226_0877_W.JPG,DJI_20231015131226_0877_W,E:\AT\Zambia_RGB,1376.2,,0,28.43002525,-15.51513978,12:26.0,1,1.154879275,653377.9825,-1715814.959,653377.8972,-1715816.111
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(1, 12)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51247,28.43006,51.49,45.01,58.18,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43006_-15_51247_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(1, 12)",-15.51512084,28.43004295,45.01,58.18,E:\AT\Zambia_RGB\DJI_20231015131224_0876_W.JPG,DJI_20231015131224_0876_W,E:\AT\Zambia_RGB,1376.13,,0,28.43005419,-15.51513936,12:24.0,1,1.842533077,653380.4192,-1715814.338,653381.0025,-1715816.086
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(2, 15)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51248,28.43009,46.28,35.36,50.31,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43009_-15_51248_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(2, 15)",-15.51512619,28.43007707,35.36,50.31,E:\AT\Zambia_RGB\DJI_20231015131222_0875_W.JPG,DJI_20231015131222_0875_W,E:\AT\Zambia_RGB,1376.17,,0,28.43008142,-15.51513903,12:22.0,1,1.113866158,653383.9221,-1715814.955,653383.923,-1715816.068
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(3, 15)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51248,28.43009,44.14,32.07,47.88,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43009_-15_51248_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(3, 15)",-15.51513179,28.43007711,32.07,47.88,E:\AT\Zambia_RGB\DJI_20231015131222_0875_W.JPG,DJI_20231015131222_0875_W,E:\AT\Zambia_RGB,1376.17,,0,28.43008142,-15.51513903,12:22.0,1,0.494470115,653383.9226,-1715815.574,653383.923,-1715816.068
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(4, 15)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51249,28.43009,42.7,30.39,46.8,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43009_-15_51249_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(4, 15)",-15.51513739,28.43007715,30.39,46.8,E:\AT\Zambia_RGB\DJI_20231015131222_0875_W.JPG,DJI_20231015131222_0875_W,E:\AT\Zambia_RGB,1376.17,,0,28.43008142,-15.51513903,12:22.0,1,0,653383.923,-1715816.068,653383.923,-1715816.068
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(5, 15)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51249,28.43009,41.62,29.31,45.81,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43009_-15_51249_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(5, 15)",-15.51514299,28.4300772,29.31,45.81,E:\AT\Zambia_RGB\DJI_20231015131222_0875_W.JPG,DJI_20231015131222_0875_W,E:\AT\Zambia_RGB,1376.17,,0,28.43008142,-15.51513903,12:22.0,1,0.124916246,653383.9231,-1715816.193,653383.923,-1715816.068
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(4, 12)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51249,28.43006,44.86,33.31,47.69,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43006_-15_51249_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(4, 12)",-15.51513764,28.43004308,33.31,47.69,E:\AT\Zambia_RGB\DJI_20231015131224_0876_W.JPG,DJI_20231015131224_0876_W,E:\AT\Zambia_RGB,1376.13,,0,28.43005419,-15.51513936,12:24.0,1,0.581888812,653380.4206,-1715816.086,653381.0025,-1715816.086
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(6, 14)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.5125,28.43008,41.96,29.8,45.21,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43008_-15_51250_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(6, 14)",-15.51514867,28.43006588,29.8,45.21,E:\AT\Zambia_RGB\DJI_20231015131224_0876_W.JPG,DJI_20231015131224_0876_W,E:\AT\Zambia_RGB,1376.13,,0,28.43005419,-15.51513936,12:24.0,1,0.968145139,653381.6398,-1715816.815,653381.0025,-1715816.086
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T35,"(2, 10)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51248,28.43004,47.91,37.17,50.71,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43004_-15_51248_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T35,"(2, 10)",-15.51512661,28.43002027,37.17,50.71,E:\AT\Zambia_RGB\DJI_20231015131226_0877_W.JPG,DJI_20231015131226_0877_W,E:\AT\Zambia_RGB,1376.2,,0,28.43002525,-15.51513978,12:26.0,1,1.151653848,653377.8963,-1715814.959,653377.8972,-1715816.111
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T192,"(5, 8)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51129,28.43052,44.77,38.52,47.83,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43052_-15_51129_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T192,"(5, 8)",-15.51393579,28.43050306,38.52,47.83,E:\AT\Zambia_RGB\DJI_20231014103716_0517_W.JPG,DJI_20231014103716_0517_W,E:\AT\Zambia_RGB,1355.65,,0,28.43049675,-15.51392436,37:16.0,1,0.961289583,653429.4346,-1715682.936,653429.3754,-1715681.976
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T180,"(2, 8)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51136,28.43103,46.99,41.49,50.32,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43103_-15_51136_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T180,"(2, 8)",-15.51400121,28.43101659,41.49,50.32,E:\AT\Zambia_RGB\DJI_20231014112047_0064_W.JPG,DJI_20231014112047_0064_W,E:\AT\Zambia_RGB,1367.14,,0,28.43100283,-15.51402547,20:47.0,1,2.52489734,653484.4764,-1715691.161,653483.5909,-1715693.526
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T180,"(2, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51136,28.431,46.7,39.73,49.72,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43100_-15_51136_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T180,"(2, 5)",-15.51400146,28.43098256,39.73,49.72,E:\AT\Zambia_RGB\DJI_20231014112049_0065_W.JPG,DJI_20231014112049_0065_W,E:\AT\Zambia_RGB,1367.17,,0,28.43097658,-15.51402536,20:49.0,1,2.330984862,653480.8261,-1715691.164,653480.775,-1715693.495
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T163,"(2, 5)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51144,28.43134,47.21,41.79,50.51,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43134_-15_51144_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T163,"(2, 5)",-15.51408443,28.43132664,41.79,50.51,E:\AT\Zambia_RGB\DJI_20231014113029_0355_W.JPG,DJI_20231014113029_0355_W,E:\AT\Zambia_RGB,1367.1,,0,28.43131781,-15.51407592,30:29.0,1,0.720279603,653517.6749,-1715699.972,653517.3423,-1715699.333
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T165,"(10, 8)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51148,28.43103,45.42,37.91,51.63,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43103_-15_51148_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T165,"(10, 8)",-15.51413093,28.43101792,37.91,51.63,E:\AT\Zambia_RGB\DJI_20231014115413_0192_W.JPG,DJI_20231014115413_0192_W,E:\AT\Zambia_RGB,1368,,0,28.43100983,-15.51412658,54:13.0,1,0.308569399,653484.5198,-1715704.895,653484.2671,-1715704.718
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T165,"(1, 6)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51144,28.43101,50.63,43.5,54.4,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43101_-15_51144_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T165,"(1, 6)",-15.51408131,28.43099506,43.5,54.4,E:\AT\Zambia_RGB\DJI_20231014113005_0343_W.JPG,DJI_20231014113005_0343_W,E:\AT\Zambia_RGB,1367.11,,0,28.43098056,-15.51407625,30:05.0,1,0.97583083,653482.1039,-1715699.388,653481.1635,-1715699.128
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T172,"(10, 1)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51149,28.42976,45.94,36.42,56.74,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_42976_-15_51149_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T172,"(10, 1)",-15.51414117,28.429739,36.42,56.74,E:\AT\Zambia_RGB\DJI_20231014115543_0237_W.JPG,DJI_20231014115543_0237_W,E:\AT\Zambia_RGB,1368.02,,0,28.42974881,-15.51412642,55:43.0,1,1.390597443,653348.5378,-1715705.111,653348.9903,-1715703.796
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T128,"(7, 13)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51173,28.43041,30.21,20.5,34.87,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43041_-15_51173_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T128,"(7, 13)",-15.51437704,28.43039041,20.5,34.87,E:\AT\Zambia_RGB\DJI_20231015095729_0116_W.JPG,DJI_20231015095729_0116_W,E:\AT\Zambia_RGB,1360.99,,0,28.43037617,-15.51438044,57:29.0,1,0.92279677,653417.0239,-1715732.294,653416.1028,-1715732.35
Unknown Area Type,Broken_Glass (1).kml,BLOCK-10,B10/T110,"(12, 10)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51193,28.43072,37.89,33.53,43.17,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-10/28_43072_-15_51193_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B10/T110,"(12, 10)",-15.51457497,28.43070153,33.53,43.17,E:\AT\Zambia_RGB\DJI_20231015104443_0595_W.JPG,DJI_20231015104443_0595_W,E:\AT\Zambia_RGB,1360.04,,0,28.43069583,-15.51458189,44:43.0,1,0.451588038,653450.2537,-1715754.416,653450.2461,-1715754.867
Unknown Area Type,Broken_Glass (1).kml,BLOCK-11,B11/T97,"(10, 15)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.5115,28.4281,43.8,37.83,49.5,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-11/28_42810_-15_51150_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B11/T97,"(10, 15)",-15.51415214,28.42807894,37.83,49.5,E:\AT\Zambia_RGB\DJI_20231014115743_0297_W.JPG,DJI_20231014115743_0297_W,E:\AT\Zambia_RGB,1368.02,,0,28.42806628,-15.51412694,57:43.0,1,2.591667929,653169.225,-1715705.137,653168.4966,-1715702.65
Unknown Area Type,Broken_Glass (1).kml,BLOCK-11,B11/T96,"(2, 11)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51146,28.42788,45.35,38.13,48.39,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-11/28_42788_-15_51146_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B11/T96,"(2, 11)",-15.51411052,28.42786339,38.13,48.39,E:\AT\Zambia_RGB\DJI_20231014115757_0304_W.JPG,DJI_20231014115757_0304_W,E:\AT\Zambia_RGB,1368.02,,0,28.42786969,-15.51412669,57:57.0,1,1.485844445,653147.3526,-1715700.997,653147.4083,-1715702.481
Unknown Area Type,Broken_Glass (1).kml,BLOCK-11,B11/T94,"(12, 1)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51161,28.42726,45.86,38.12,50.99,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-11/28_42726_-15_51161_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B11/T94,"(12, 1)",-15.5142582,28.42723726,38.12,50.99,E:\AT\Zambia_RGB\DJI_20231015092802_0132_W.JPG,DJI_20231015092802_0132_W,E:\AT\Zambia_RGB,1361.32,,0,28.42724117,-15.51427903,28:02.0,1,1.998080996,653079.869,-1715716.888,653079.8706,-1715718.886
Unknown Area Type,Broken_Glass (1).kml,BLOCK-11,B11/T94,"(4, 4)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51156,28.42729,42.67,36.99,46.83,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-11/28_42729_-15_51156_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B11/T94,"(4, 4)",-15.51421122,28.42727221,36.99,46.83,E:\AT\Zambia_RGB\DJI_20231015092726_0114_W.JPG,DJI_20231015092726_0114_W,E:\AT\Zambia_RGB,1361.25,,0,28.4272825,-15.51422958,27:26.0,1,1.795423698,653083.8613,-1715711.715,653084.3411,-1715713.445
Unknown Area Type,Broken_Glass (1).kml,BLOCK-11,B11/T94,"(4, 14)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51156,28.42741,42.72,35.93,45.42,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-11/28_42741_-15_51156_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B11/T94,"(4, 14)",-15.51421039,28.42738597,35.93,45.42,E:\AT\Zambia_RGB\DJI_20231015092718_0110_W.JPG,DJI_20231015092718_0110_W,E:\AT\Zambia_RGB,1361.27,,0,28.42739522,-15.51422878,27:18.0,1,1.770369376,653096.0656,-1715711.705,653096.434,-1715713.437
Unknown Area Type,Broken_Glass (1).kml,BLOCK-11,B11/T93,"(1, 8)",Broken_Glass,Physical Damage or Open Circuit. High Temperature difference compared to other panels,-15.51154,28.42751,41.29,37.32,45.44,<img src= https://datasee-ai-public-assets.s3.ap-south-1.amazonaws.com/2k23/AT/Bangweulu_Power_Plant/images/BLOCK-11/28_42751_-15_51154_Broken_Glass.jpg>,YES,Solid,"RGB(0,0,0)",1,No Fill,B11/T93,"(1, 8)",-15.5141931,28.42748887,37.32,45.44,E:\AT\Zambia_RGB\DJI_20231014115940_0356_W.JPG,DJI_20231014115940_0356_W,E:\AT\Zambia_RGB,1367.91,,0,28.42750081,-15.51417783,59:40.0,1,1.530057533,653107.1172,-1715709.246,653107.798,-1715707.876
